[10-Feb-2015 10:31:38 America/Sao_Paulo] PHP Fatal error:  Call to undefined method SubCategoria::getImagens() in /var/www/sistemas/siganet/medsy/admin/classes/commands/AdmSubCategoria.php on line 32
[27-Feb-2015 16:37:07 America/Sao_Paulo] PHP Fatal error:  Call to a member function getNome() on a non-object in /var/www/sistemas/siganet/daniel/repretec/servicos.php on line 137
[27-Feb-2015 16:37:10 America/Sao_Paulo] PHP Fatal error:  Call to a member function getNome() on a non-object in /var/www/sistemas/siganet/daniel/repretec/servicos.php on line 137
[02-Mar-2015 08:41:41 America/Sao_Paulo] PHP Fatal error:  Class 'ORM\Certificacao' not found in /var/www/sistemas/siganet/daniel/repretec/admin/classes/ORM/CertificacaoORM.php on line 182
[02-Mar-2015 08:42:06 America/Sao_Paulo] PHP Fatal error:  Uncaught exception 'Exception' with message 'Erro ao executar metodo getAll na objeto Certificacao' in /var/www/sistemas/siganet/daniel/repretec/admin/classes/ORM/ORM.php:290
Stack trace:
#0 /var/www/sistemas/siganet/daniel/repretec/admin/classes/Idioma.php(68): ORM\ORM->getAll('idioma='2' AND ...', Array, '*')
#1 /var/www/sistemas/siganet/daniel/repretec/certificacoes.php(9): Idioma->getCertificacoes(true, 'ativo='1'', Array)
#2 {main}
  thrown in /var/www/sistemas/siganet/daniel/repretec/admin/classes/ORM/ORM.php on line 290
[02-Mar-2015 08:42:33 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 84
[02-Mar-2015 08:42:33 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 94
[02-Mar-2015 08:42:42 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 84
[02-Mar-2015 08:42:42 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 94
[02-Mar-2015 08:42:44 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 84
[02-Mar-2015 08:42:44 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 94
[02-Mar-2015 08:42:45 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 84
[02-Mar-2015 08:42:45 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 94
[02-Mar-2015 08:42:47 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 84
[02-Mar-2015 08:42:47 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 94
[02-Mar-2015 08:45:33 America/Sao_Paulo] PHP Fatal error:  Uncaught exception 'Exception' with message 'Erro ao executar metodo getAll na objeto Certificacao' in /var/www/sistemas/siganet/daniel/repretec/admin/classes/ORM/ORM.php:290
Stack trace:
#0 /var/www/sistemas/siganet/daniel/repretec/admin/classes/Idioma.php(68): ORM\ORM->getAll('idioma='1' AND ...', Array, '*')
#1 /var/www/sistemas/siganet/daniel/repretec/contato.php(9): Idioma->getCertificacoes(true, 'ativo='1'', Array)
#2 {main}
  thrown in /var/www/sistemas/siganet/daniel/repretec/admin/classes/ORM/ORM.php on line 290
[02-Mar-2015 08:56:23 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:56:24 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:56:42 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:56:43 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:57:04 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:58:16 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:58:17 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:58:17 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:58:19 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:58:19 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:58:31 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTtiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 08:58:34 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Texto::getTtiulo() in /var/www/sistemas/siganet/daniel/repretec/contato.php on line 121
[02-Mar-2015 09:02:27 America/Sao_Paulo] PHP Fatal error:  Call to a member function getDescricao() on a non-object in /var/www/sistemas/siganet/daniel/repretec/admin/views/texto.php on line 59
[02-Mar-2015 09:03:58 America/Sao_Paulo] PHP Fatal error:  Call to a member function getDescricao() on a non-object in /var/www/sistemas/siganet/daniel/repretec/admin/views/texto.php on line 59
[02-Mar-2015 09:04:38 America/Sao_Paulo] PHP Fatal error:  Call to a member function getArquivo() on a non-object in /var/www/sistemas/siganet/daniel/repretec/admin/views/texto.php on line 65
[02-Mar-2015 09:12:57 America/Sao_Paulo] PHP Fatal error:  Call to a member function getTexto() on a non-object in /var/www/sistemas/siganet/daniel/repretec/index.php on line 16
[02-Mar-2015 09:21:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 85
[02-Mar-2015 09:21:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 95
[02-Mar-2015 09:21:36 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 85
[02-Mar-2015 09:21:36 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 95
[02-Mar-2015 09:22:22 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 85
[02-Mar-2015 09:22:22 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 95
[02-Mar-2015 09:22:23 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 85
[02-Mar-2015 09:22:23 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 95
[02-Mar-2015 09:23:11 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 85
[02-Mar-2015 09:23:11 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 95
[02-Mar-2015 09:23:15 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 85
[02-Mar-2015 09:23:15 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/certificacoes.php on line 95
[02-Mar-2015 09:39:33 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/admin/views/certificacoes.php on line 31
[02-Mar-2015 09:40:09 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/admin/views/certificacoes.php on line 31
[02-Mar-2015 09:40:22 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/admin/views/certificacoes.php on line 31
[02-Mar-2015 09:45:34 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/admin/views/certificacoes.php on line 31
[02-Mar-2015 09:45:38 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/admin/views/certificacoes.php on line 31
[02-Mar-2015 09:49:40 America/Sao_Paulo] PHP Fatal error:  Class 'commands\Certificacao' not found in /var/www/sistemas/siganet/daniel/repretec/admin/classes/commands/AdmEstrutura.php on line 50
[02-Mar-2015 10:07:19 America/Sao_Paulo] PHP Warning:  in_array() expects parameter 2 to be array, null given in /var/www/sistemas/siganet/daniel/repretec/admin/views/pagina.php on line 68
[02-Mar-2015 10:56:50 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/admin/views/produto.php on line 93
[02-Mar-2015 11:00:06 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/admin/views/produto.php on line 93
[02-Mar-2015 11:03:08 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/admin/views/produto.php on line 229
[02-Mar-2015 11:03:08 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /var/www/sistemas/siganet/daniel/repretec/admin/views/produto.php on line 284
[02-Mar-2015 11:21:10 America/Sao_Paulo] PHP Fatal error:  Call to a member function getNome() on a non-object in /var/www/sistemas/siganet/daniel/repretec/produtos.php on line 140
[02-Mar-2015 11:21:13 America/Sao_Paulo] PHP Fatal error:  Call to a member function getNome() on a non-object in /var/www/sistemas/siganet/daniel/repretec/produtos.php on line 140
[02-Mar-2015 11:21:14 America/Sao_Paulo] PHP Fatal error:  Call to a member function getNome() on a non-object in /var/www/sistemas/siganet/daniel/repretec/produtos.php on line 140
[02-Mar-2015 11:55:14 America/Sao_Paulo] PHP Fatal error:  Class 'ORM\CategoriaServicosORM' not found in /var/www/sistemas/siganet/daniel/repretec/admin/classes/CategoriaServicos.php on line 9
[02-Mar-2015 11:56:01 America/Sao_Paulo] PHP Warning:  include(categoriaServicos.php): failed to open stream: No such file or directory in /var/www/sistemas/siganet/daniel/repretec/admin/views/base.php on line 57
[02-Mar-2015 11:56:01 America/Sao_Paulo] PHP Warning:  include(): Failed opening 'categoriaServicos.php' for inclusion (include_path='.:/usr/local/lib/php') in /var/www/sistemas/siganet/daniel/repretec/admin/views/base.php on line 57
[02-Mar-2015 11:56:04 America/Sao_Paulo] PHP Warning:  include(categoriaServicos.php): failed to open stream: No such file or directory in /var/www/sistemas/siganet/daniel/repretec/admin/views/base.php on line 57
[02-Mar-2015 11:56:04 America/Sao_Paulo] PHP Warning:  include(): Failed opening 'categoriaServicos.php' for inclusion (include_path='.:/usr/local/lib/php') in /var/www/sistemas/siganet/daniel/repretec/admin/views/base.php on line 57
[02-Mar-2015 11:56:11 America/Sao_Paulo] PHP Warning:  include(categoriaServicos.php): failed to open stream: No such file or directory in /var/www/sistemas/siganet/daniel/repretec/admin/views/base.php on line 57
[02-Mar-2015 11:56:11 America/Sao_Paulo] PHP Warning:  include(): Failed opening 'categoriaServicos.php' for inclusion (include_path='.:/usr/local/lib/php') in /var/www/sistemas/siganet/daniel/repretec/admin/views/base.php on line 57
[02-Mar-2015 11:56:22 America/Sao_Paulo] PHP Warning:  include(categoriaServicos.php): failed to open stream: No such file or directory in /var/www/sistemas/siganet/daniel/repretec/admin/views/base.php on line 57
[02-Mar-2015 11:56:22 America/Sao_Paulo] PHP Warning:  include(): Failed opening 'categoriaServicos.php' for inclusion (include_path='.:/usr/local/lib/php') in /var/www/sistemas/siganet/daniel/repretec/admin/views/base.php on line 57
[03-Mar-2015 09:06:12 America/Sao_Paulo] PHP Fatal error:  Call to a member function getId() on a non-object in /var/www/sistemas/siganet/daniel/repretec/admin/views/pagina.php on line 24
[16-Mar-2015 08:49:39 America/Sao_Paulo] PHP Fatal error:  Cannot use object of type Estrutura as array in /var/www/sistemas/siganet/daniel/repretec/index.php on line 183
[16-Mar-2015 08:50:25 America/Sao_Paulo] PHP Fatal error:  Call to a member function getImagens() on a non-object in /var/www/sistemas/siganet/daniel/repretec/index.php on line 169
[16-Mar-2015 08:51:25 America/Sao_Paulo] PHP Fatal error:  Uncaught exception 'Exception' with message 'Erro ao executar metodo getAll na objeto Produto' in /var/www/sistemas/siganet/daniel/repretec/admin/classes/ORM/ORM.php:290
Stack trace:
#0 /var/www/sistemas/siganet/daniel/repretec/admin/classes/Idioma.php(52): ORM\ORM->getAll('idioma='2' AND ...', Array, '*')
#1 /var/www/sistemas/siganet/daniel/repretec/index.php(9): Idioma->getProdutos(true, 'ativo='1' AND d...', Array)
#2 {main}
  thrown in /var/www/sistemas/siganet/daniel/repretec/admin/classes/ORM/ORM.php on line 290
